time,lat,lon,speed,heading,hr
0.0,33.912721537975905,-118.34481081457866,66.86,344.04,70.3
1.0,33.91288241216865,-118.34486625665856,63.22,351.07,70.0
2.0,33.91303870638191,-118.34489584681198,67.55,348.97,70.9
3.0,33.91320463904142,-118.34493481230082,66.08,355.21,69.5
4.0,33.91336941896018,-118.34495146245784,63.37,349.68,67.9
5.0,33.91352543839043,-118.34498570062352,66.76,354.0,75.4
6.0,33.91369158450837,-118.34500674767352,61.54,350.41,73.3
7.0,33.91384345012672,-118.34503765497163,62.37,352.1,68.5
8.0,33.913998056414414,-118.34506349149687,64.65,349.43,75.3
9.0,33.91415708827547,-118.34509924311246,66.59,351.82,75.6
10.0,33.91432204497869,-118.34512781133807,61.2,352.99,76.0
11.0,33.91447405930646,-118.34515033900604,61.9,351.57,70.6
12.0,33.91462729183383,-118.34517771600396,63.35,348.14,75.7
13.0,33.91478242890593,-118.34521699100036,62.86,348.46,71.7
14.0,33.91493655615993,-118.345254899879,65.03,352.8,72.0
15.0,33.915098015920634,-118.3452794904505,68.23,349.72,69.7
16.0,33.91526602377438,-118.3453161910109,65.53,353.29,70.2
17.0,33.915428879729106,-118.34533928340302,62.36,356.25,68.8
18.0,33.9155846043087,-118.34535157530514,67.38,346.92,73.0
19.0,33.91574885021847,-118.34539756380956,68.06,354.17,67.4
20.0,33.91591829071602,-118.34541839435371,60.82,349.09,72.2
21.0,33.91606774550924,-118.34545311827956,63.77,351.17,69.7
22.0,33.91622544003183,-118.3454826295064,66.02,347.57,65.3
23.0,33.916386772949224,-118.34552548709344,64.84,351.6,61.7
24.0,33.916547295786906,-118.34555406254664,67.62,350.19,65.0
25.0,33.9167140455068,-118.34558881073504,62.39,351.94,64.9
26.0,33.91686862402129,-118.3456151959725,66.87,348.44,65.2
27.0,33.917032564895734,-118.34565560912444,67.72,351.73,67.1
28.0,33.91720026825031,-118.34568500009944,62.5,350.68,65.8
29.0,33.91735462224715,-118.3457155166831,64.14,348.67,65.4
30.0,33.917512002824296,-118.34575352534588,43.279199999999996,2.5500000000000114,65.4
31.0,33.917658882850496,-118.34579260215284,44.3736,6.080000000000041,67.9
32.0,33.91781098846649,-118.34582332965732,48.6432,10.949999999999989,72.9
33.0,33.91797934258207,-118.34584196891645,48.9024,7.78000000000003,67.9
34.0,33.91814720660517,-118.34587408806728,41.867999999999995,5.789999999999964,73.6
35.0,33.91828975463041,-118.34590938306064,45.8064,11.850000000000023,70.9
36.0,33.918448040482296,-118.3459299333528,47.49119999999999,6.720000000000027,75.2
37.0,33.91860955899831,-118.345970895966,47.5344,4.839999999999975,72.5
38.0,33.918769623233224,-118.3460202665922,47.628,10.079999999999984,73.4
39.0,33.91893278286894,-118.34605393349518,46.4184,10.139999999999986,76.8
40.0,33.9190915283509,-118.3460885569584,47.196,12.050000000000011,71.6
41.0,33.919253572354464,-118.346119321582,48.42,10.650000000000034,75.1
42.0,33.91941879539209,-118.34615783076578,49.9824,13.849999999999966,77.6
43.0,33.919590667819044,-118.34618823514984,45.8784,13.03000000000003,68.5
44.0,33.91974782221938,-118.34622083537268,46.2096,12.979999999999961,75.5
45.0,33.919905795845025,-118.34625584698138,46.224000000000004,13.620000000000005,69.6
46.0,33.9200638224249,-118.34629074601996,47.6568,12.25,77.7
47.0,33.92022563405345,-118.34633344019736,47.39039999999999,14.95999999999998,75.1
48.0,33.92038772203691,-118.34636873986824,47.4624,13.770000000000039,70.0
49.0,33.920549058543386,-118.34641016277138,47.07359999999999,18.560000000000002,71.7
50.0,33.920711139939236,-118.34643705046592,48.0744,15.04000000000002,75.2
51.0,33.92087460107631,-118.346478764849,46.188,15.080000000000041,69.6
52.0,33.921031320746316,-118.34652070302788,45.792,20.170000000000016,61.1
53.0,33.92118892062398,-118.34654750990974,48.168,22.19999999999999,63.0
54.0,33.921355230991736,-118.34657070656924,49.6224,17.879999999999995,70.2
55.0,33.921524230781664,-118.34661221216332,46.4832,22.350000000000023,66.2
56.0,33.92168435243083,-118.34663814206137,48.83039999999999,20.27000000000004,63.3
57.0,33.92185132411365,-118.3466748088387,48.6216,19.189999999999998,65.0
58.0,33.922016605728565,-118.34671719908964,45.590399999999995,25.25,64.9
59.0,33.922174031702056,-118.34673899508108,46.81439999999999,20.089999999999975,61.3
60.0,33.92233300189191,-118.3467807868284,44.215199999999996,21.779999999999973,67.0
61.0,33.92248374227571,-118.34681681932469,43.6824,25.389999999999986,69.0
62.0,33.92263402439326,-118.3468429448817,46.8864,30.439999999999998,64.5
63.0,33.92279662479111,-118.34685581053066,44.424,31.860000000000014,66.9
64.0,33.92295083252647,-118.34686535213888,49.2192,25.849999999999966,68.5
65.0,33.923119539369374,-118.34689956093013,45.0864,24.75,67.6
66.0,33.923273241827495,-118.34693639422552,46.8864,24.08000000000004,68.0
67.0,33.92343233018209,-118.34697895882258,49.0608,23.45999999999998,69.1
68.0,33.923597969284465,-118.34702774978092,46.4976,24.629999999999995,71.4
69.0,33.92375532844302,-118.34707212566629,47.3976,24.029999999999973,69.5
70.0,33.92391491461,-118.34712138484686,47.7432,33.27999999999997,71.9
71.0,33.924080028357665,-118.34714132487146,46.61279999999999,27.74000000000001,75.2
72.0,33.924238574229626,-118.3471814605631,46.411199999999994,30.139999999999986,74.4
73.0,33.92439739646347,-118.34721542977567,46.1808,29.29000000000002,69.4
