time,lat,lon,speed,heading,hr
0.0,34.141354,-118.352898,35.37,137.88,72.0
1.0,34.141315306875676,-118.35285572867025,34.47,137.88,72.0
2.0,34.14125640908108,-118.35279095974322,36.51,137.69,72.0
5.0,34.14104191225946,-118.35255569213983,38.39,137.77,72.0
6.0,34.140919676475676,-118.35242156253312,41.98,137.75,72.0
7.0,34.14088738415135,-118.35238628168229,44.17,137.88,72.0
8.0,34.140800993945945,-118.35227781147942,44.48,133.9,72.0
10.0,34.1406179436973,-118.35203838011189,49.99,132.73,72.0
12.0,34.140483367632434,-118.35186212515603,49.37,132.69,72.0
13.0,34.14039769961081,-118.35175452751888,49.37,133.89,72.0
15.0,34.1402276624,-118.35152849318686,38.43,132.27,72.0
16.0,34.14019703137297,-118.351486006204,34.17,131.06,72.0
17.0,34.140124458767566,-118.3513849677395,24.69,130.95,72.0
18.0,34.1401026587027,-118.35135425873487,21.95,130.62,72.0
19.0,34.1400379092973,-118.35126400956199,21.95,130.92,72.0
20.0,34.14003431210811,-118.35125899313859,21.95,130.91,72.0
21.0,34.139983948713514,-118.35118887933186,17.47,130.95,72.0
22.0,34.139942910551355,-118.35113149901258,19.2,130.83,72.0
23.0,34.139936290075674,-118.35112228564763,20.95,130.96,72.0
24.0,34.139906933167566,-118.35108093001423,24.2,130.62,72.0
26.0,34.13983071669189,-118.35096988192711,25.94,129.67,72.0
27.0,34.13976246071351,-118.35087679608624,27.43,131.54,72.0
28.0,34.139716996086484,-118.35081465149182,27.43,131.47,72.0
29.0,34.13968971511351,-118.35077736340807,27.41,131.48,72.0
30.0,34.13963061137297,-118.35069657643066,27.45,131.47,72.0
31.0,34.13959061941622,-118.3506418370327,22.79,131.44,72.0
32.0,34.13955119037838,-118.3505841514813,24.8,129.55,72.0
34.0,34.1395040672,-118.35051780662761,12.97,130.64,72.0
35.0,34.13948238521081,-118.35048782752584,10.97,131.15,72.0
36.0,34.139458105556756,-118.35045370124865,5.44,130.68,72.0
37.0,34.13944816248649,-118.3504403340728,14.88,131.95,72.0
38.0,34.13943067081081,-118.35041623732467,20.11,131.25,72.0
39.0,34.13938752376216,-118.35035666729677,21.95,131.19,72.0
40.0,34.139336029037835,-118.3502854652712,27.45,131.15,72.0
41.0,34.13930440947027,-118.35024174408892,27.43,131.15,72.0
42.0,34.13924110992433,-118.35015425527601,32.68,131.16,72.0
43.0,34.1391605219027,-118.35005470979468,35.07,134.37,72.0
44.0,34.13912583511351,-118.35000744194797,36.16,131.56,72.0
45.0,34.139039810118916,-118.34988354757024,38.4,129.99,72.0
46.0,34.13897015096216,-118.34978746580983,38.35,131.22,72.0
47.0,34.138957483913515,-118.34976999458917,38.4,131.22,72.0
48.0,34.13890049180541,-118.34969130442364,39.41,131.19,72.0
49.0,34.138800973232435,-118.34955412249583,43.89,131.23,72.0
50.0,34.138757548843245,-118.34949422732937,43.97,131.22,72.0
